"RG","TG","COEF","RE","absCOEF"
"MCAM_TNFRSF18","MCAM","TNFRSF18",0.114203131203617,0.00377369011012187,0.114203131203617
"RIMS1_TNFRSF18","RIMS1","TNFRSF18",0.352363650276875,0.00272444463903691,0.352363650276875
"CD82_TNFRSF18","CD82","TNFRSF18",0.004809357085798,0.00137122502965442,0.004809357085798
"AGR2_TNFRSF18","AGR2","TNFRSF18",0.472235146282624,0.00347151272403343,0.472235146282624
"PLXNA1_TNFRSF18","PLXNA1","TNFRSF18",0.469495670534628,0.00290632950623739,0.469495670534628
"ACVR1_TNFRSF18","ACVR1","TNFRSF18",0.0448026709490746,0.00169120953174002,0.0448026709490746
"SDC4_TNFRSF18","SDC4","TNFRSF18",0.112719808772388,0.00652249759894783,0.112719808772388
"TNFSF14_TNFRSF18","TNFSF14","TNFRSF18",0.0214004204231913,0.00227621362605324,0.0214004204231913
"IGFLR1_TNFRSF18","IGFLR1","TNFRSF18",0.0206573247334705,0.00204368355637683,0.0206573247334705
"GUCY2D_TNFRSF18","GUCY2D","TNFRSF18",0.58319316544398,0.0031162745420107,0.58319316544398
"WNT2B_TNFRSF18","WNT2B","TNFRSF18",0.0361079145193742,0.00142730303645886,0.0361079145193742
"HTR2B_TNFRSF18","HTR2B","TNFRSF18",0.172714777550286,0.000932124226493105,0.172714777550286
"ARF1_TNFRSF18","ARF1","TNFRSF18",0.0145808573870255,0.0117376812192158,0.0145808573870255
"SFRP2_TNFRSF18","SFRP2","TNFRSF18",0.542168202035774,0.00849137281270554,0.542168202035774
"ITGB1_TNFRSF18","ITGB1","TNFRSF18",0.0226918455016924,0.0108123937505517,0.0226918455016924
"CXCL13_TNFRSF18","CXCL13","TNFRSF18",0.0204350866332922,0.00528207091860923,0.0204350866332922
"HCRT_TNFRSF18","HCRT","TNFRSF18",0.000385337295017839,2.05903785178481e-06,0.000385337295017839
"SPINK1_TNFRSF18","SPINK1","TNFRSF18",0.583654883597439,0.0103935501753653,0.583654883597439
"CSF2_TNFRSF18","CSF2","TNFRSF18",0.385485131665309,0.00682939637086678,0.385485131665309
"GPR25_TNFRSF18","GPR25","TNFRSF18",0.0704165767646591,0.00188568230334393,0.0704165767646591
"COL8A2_TNFRSF18","COL8A2","TNFRSF18",0.579524686555582,0.00483816026714086,0.579524686555582
"SAA1_TNFRSF18","SAA1","TNFRSF18",0.0944622547546133,0.00299320530753003,0.0944622547546133
"SEMA4B_TNFRSF18","SEMA4B","TNFRSF18",0.106195645156343,0.00421423345119005,0.106195645156343
"SERPINA1_TNFRSF18","SERPINA1","TNFRSF18",0.00714593420716176,0.000594936954561025,0.00714593420716176
"LPAR1_TNFRSF18","LPAR1","TNFRSF18",0.000748304156339698,3.99853998684454e-06,0.000748304156339698
"IGFL2_TNFRSF18","IGFL2","TNFRSF18",0.585069259290525,0.018847076896581,0.585069259290525
"S1PR3_TNFRSF18","S1PR3","TNFRSF18",0.064512315582538,0.00104279072896288,0.064512315582538
"LILRA4_TNFRSF18","LILRA4","TNFRSF18",2.94258000760334e-05,1.57235847552208e-07,2.94258000760334e-05
"FAP_SLIT1","FAP","SLIT1",0.969461444911664,0.0077754543553715,0.969461444911664
"OPRD1_SLIT1","OPRD1","SLIT1",1.45369827286856e-15,1.16592203088611e-17,1.45369827286856e-15
"COL11A1_BCAM","COL11A1","BCAM",0.952792673585275,0.00824310271108494,0.952792673585275
"PLXNA2_BCAM","PLXNA2","BCAM",4.25424328188948e-15,3.68056611923764e-17,4.25424328188948e-15
"PILRA_BCAM","PILRA","BCAM",0.959706648152291,0.0072632391740921,0.959706648152291
"EFEMP1_BCAM","EFEMP1","BCAM",0.00280780442965189,2.42917698130141e-05,0.00280780442965189
"PGF_BCAM","PGF","BCAM",1.02019706055999,0.00933782519453353,1.02019706055999
"PI3_BCAM","PI3","BCAM",0.00525857547296971,4.54946589530024e-05,0.00525857547296971
"SLPI_BCAM","SLPI","BCAM",0.000648616575265717,8.13906713871162e-05,0.000648616575265717
"ITGA11_BCAM","ITGA11","BCAM",0.00235882574196792,2.04074227349235e-05,0.00235882574196792
"LUM_BCAM","LUM","BCAM",0.00622136598639801,0.000539795326795714,0.00622136598639801
"CLEC12A_BCAM","CLEC12A","BCAM",0.963722414151294,0.00683439048787221,0.963722414151294
"ROR1_BCAM","ROR1","BCAM",0.964032437523349,0.00702213940431195,0.964032437523349
"COL4A1_BCAM","COL4A1","BCAM",0.968484409780056,0.0105426428815973,0.968484409780056
"MFAP5_BCAM","MFAP5","BCAM",0.0272316061034815,0.000249249862983456,0.0272316061034815
"IL17RB_EPOR","IL17RB","EPOR",0.981972460041251,0.00547844014880003,0.981972460041251
"NEO1_EPOR","NEO1","EPOR",0.0039988831316291,0.000129537844228625,0.0039988831316291
"ATRN_EPOR","ATRN","EPOR",0.925473207897822,0.0185762964630479,0.925473207897822
"ESR1_EPOR","ESR1","EPOR",0.981902150723976,0.00545573840536539,0.981902150723976
"CRISP3_EPOR","CRISP3","EPOR",-0.91122905787802,0.00639371243530433,0.91122905787802
"CCL2_EPOR","CCL2","EPOR",0.989608716503678,0.00957709925362554,0.989608716503678
"EPHA4_EPOR","EPHA4","EPOR",0.00056684257998844,2.65285880904505e-05,0.00056684257998844
"KREMEN2_EPOR","KREMEN2","EPOR",0.859724973558267,0.00398486163387801,0.859724973558267
"GABBR2_EPOR","GABBR2","EPOR",-0.909087899300196,0.00557463231465252,0.909087899300196
"CD72_EPOR","CD72","EPOR",0.00650912913099791,0.000220834328348654,0.00650912913099791
"KIR3DL1_EPOR","KIR3DL1","EPOR",0.00244943021567486,9.74724068533849e-05,0.00244943021567486
"SDC2_EPOR","SDC2","EPOR",0.110428072599187,0.00051183878954026,0.110428072599187
"LEP_EPOR","LEP","EPOR",1.48160360421337e-15,6.86729540333063e-18,1.48160360421337e-15
"CATSPER1_EPOR","CATSPER1","EPOR",0.00864364587046701,0.000182739697428725,0.00864364587046701
"DLK1_EPOR","DLK1","EPOR",-9.00942843022045e-05,5.52468588596526e-07,9.00942843022045e-05
"APOC2_EPOR","APOC2","EPOR",6.77954165020172e-08,3.1423462442127e-10,6.77954165020172e-08
"TIMP3_FPR3","TIMP3","FPR3",0.969461444911666,0.00813494096229207,0.969461444911666
"DCN_COL4A1","DCN","COL4A1",0.00726538363963136,0.000576778490045174,0.00726538363963136
"TSPAN17_COL4A1","TSPAN17","COL4A1",-0.00366920114557479,0.000364863087278778,0.00366920114557479
"CXCL2_COL4A1","CXCL2","COL4A1",-0.0132960477883113,0.00044392199586922,0.0132960477883113
"COL16A1_COL4A1","COL16A1","COL4A1",-0.815622424699211,0.00637580553606269,0.815622424699211
"ITGA6_COL4A1","ITGA6","COL4A1",0.00383395062925256,0.000273414911318446,0.00383395062925256
"CRISP3_COL4A1","CRISP3","COL4A1",-0.824279690809665,0.00578362516398599,0.824279690809665
"RARRES2_COL4A1","RARRES2","COL4A1",0.840003680475208,0.0325457823410227,0.840003680475208
"COL1A1_COL4A1","COL1A1","COL4A1",-0.0012321965905608,0.000122628291050067,0.0012321965905608
"MS4A4A_COL4A1","MS4A4A","COL4A1",-0.818720245837723,0.00515875757513371,0.818720245837723
"NECTIN1_COL4A1","NECTIN1","COL4A1",-0.826129575282038,0.00555523387968699,0.826129575282038
"CD5_COL4A1","CD5","COL4A1",0.000249746896615638,8.08253472087126e-05,0.000249746896615638
"MDK_COL4A1","MDK","COL4A1",-0.00133906577357114,8.44634285133364e-05,0.00133906577357114
"IFNG_COL4A1","IFNG","COL4A1",-0.000593341965278636,0.000139782009577755,0.000593341965278636
"MFAP2_COL4A1","MFAP2","COL4A1",-0.00902862807409927,7.05777270397172e-05,0.00902862807409927
"CCN2_COL4A1","CCN2","COL4A1",0.00554037875854391,0.000408502859655016,0.00554037875854391
"CD68_COL4A1","CD68","COL4A1",-0.0044466164194222,0.000298042921281432,0.0044466164194222
"APOE_COL4A1","APOE","COL4A1",0.0015617298780715,0.000313566156820717,0.0015617298780715
"LUM_COL4A1","LUM","COL4A1",0.00265310429037551,0.000230195957057901,0.00265310429037551
"ERBB2_COL4A1","ERBB2","COL4A1",0.09028471770518,0.00167660097174478,0.09028471770518
"SCGB3A1_COL4A1","SCGB3A1","COL4A1",-0.000333208544635804,3.65343309058075e-05,0.000333208544635804
"CXCR2_COL4A1","CXCR2","COL4A1",-0.00369663516952119,0.00014982750627059,0.00369663516952119
"F2R_COL4A1","F2R","COL4A1",-0.000387822125801339,7.26818545015973e-05,0.000387822125801339
"SEMA4B_COL4A1","SEMA4B","COL4A1",-0.00469639947042677,0.000186370389475821,0.00469639947042677
"SFTPA2_COL4A1","SFTPA2","COL4A1",-0.00950537918625481,0.000429680008575642,0.00950537918625481
"BCAM_COL4A1","BCAM","COL4A1",0.00696181801945223,0.000357756848668877,0.00696181801945223
"APOD_COL4A1","APOD","COL4A1",0.00663871435481227,0.000386198815706926,0.00663871435481227
"PSAP_COL4A1","PSAP","COL4A1",-8.62933698892945e-05,6.14508645590701e-05,8.62933698892945e-05
"SMO_GFRAL","SMO","GFRAL",0.969461444911666,0.00733294067466212,0.969461444911666
"MC2R_WNT7B","MC2R","WNT7B",0.969461444911666,0.00851593587116033,0.969461444911666
"APLP1_COL4A5","APLP1","COL4A5",0.969461444911665,0.00785885196156826,0.969461444911665
"PTPRK_COL4A5","PTPRK","COL4A5",3.46944695195361e-16,2.81247595012941e-18,3.46944695195361e-16
"CUBN_AGRN","CUBN","AGRN",0.972157827806716,0.00547871027292786,0.972157827806716
"KREMEN2_AGRN","KREMEN2","AGRN",0.966147482708758,0.00447813446732802,0.966147482708758
"SDC2_AGRN","SDC2","AGRN",9.23720859428951e-15,4.28148527303631e-17,9.23720859428951e-15
"LEP_AGRN","LEP","AGRN",9.81521574363702e-17,4.54939403274224e-19,9.81521574363702e-17
"CD28_ZP3","CD28","ZP3",0.0118533424734183,0.00174776772612476,0.0118533424734183
"ADA_ZP3","ADA","ZP3",0.0159940337113108,0.00263940186181983,0.0159940337113108
"MICA_ZP3","MICA","ZP3",0.0665357991185324,0.00392643208589797,0.0665357991185324
"CXCL13_PDCD1","CXCL13","PDCD1",0.0729947616882093,0.0188677207414405,0.0729947616882093
"CXCR4_SELL","CXCR4","SELL",-0.0176383380605945,0.0392089607636747,0.0176383380605945
"ACVR1C_SELL","ACVR1C","SELL",0.0497834674607956,0.00091452124259565,0.0497834674607956
"CCR7_SELL","CCR7","SELL",0.0674896713574454,0.0311439201547145,0.0674896713574454
"ALOX5AP_SELL","ALOX5AP","SELL",-0.0522741753343429,0.0558642853527361,0.0522741753343429
"SORL1_SELL","SORL1","SELL",0.070024685881122,0.038732571428236,0.070024685881122
"VEGFB_SELL","VEGFB","SELL",0.167362273535219,0.0127575441648179,0.167362273535219
"LTB_SELL","LTB","SELL",0.0329530845469796,0.0322446316577894,0.0329530845469796
"EDA2R_CNR2","EDA2R","CNR2",0.969461444911666,0.00651573757116996,0.969461444911666
"ITGB4_CNR2","ITGB4","CNR2",2.53269627492614e-16,1.70222182238532e-18,2.53269627492614e-16
"ITGAL_KIR2DL4","ITGAL","KIR2DL4",-0.000590219641429481,0.000261591601671853,0.000590219641429481
"TBXA2R_KIR2DL4","TBXA2R","KIR2DL4",0.22667963512072,0.00196965822740443,0.22667963512072
"CD9_KIR2DL4","CD9","KIR2DL4",0.0153734435190427,0.00278208938064365,0.0153734435190427
"FYN_KIR2DL4","FYN","KIR2DL4",0.000925365658334141,0.000847108978195159,0.000925365658334141
"HEBP1_KIR2DL4","HEBP1","KIR2DL4",-0.00722931854061741,0.000515159097340492,0.00722931854061741
"CD74_KIR2DL4","CD74","KIR2DL4",0.000728839191147865,0.00124943165912373,0.000728839191147865
"VIM_KIR2DL4","VIM","KIR2DL4",-0.00211645982012421,0.00382620812321281,0.00211645982012421
"IFNGR1_KIR2DL4","IFNGR1","KIR2DL4",0.0064883435618465,0.00111188214108101,0.0064883435618465
"TNFRSF1B_KIR2DL4","TNFRSF1B","KIR2DL4",0.000755366596698361,0.000461016505824315,0.000755366596698361
"GRN_KIR2DL4","GRN","KIR2DL4",-0.00216445041669262,0.000436523080981405,0.00216445041669262
"ADAM28_KIR2DL4","ADAM28","KIR2DL4",1.1547145177919,0.00846992177214346,1.1547145177919
"TNFRSF17_KIR2DL4","TNFRSF17","KIR2DL4",-0.0135990877564357,0.000114889898252058,0.0135990877564357
"OGFR_KIR2DL4","OGFR","KIR2DL4",-0.000335780866712795,6.99509566279753e-05,0.000335780866712795
"COL11A1_KIR2DL4","COL11A1","KIR2DL4",0.797662036546542,0.00690098725386332,0.797662036546542
"CDON_KIR2DL4","CDON","KIR2DL4",0.000298714607652867,1.10938152509191e-06,0.000298714607652867
"CALCRL_KIR2DL4","CALCRL","KIR2DL4",-0.871390995111928,0.00566284596120567,0.871390995111928
"LRP6_KIR2DL4","LRP6","KIR2DL4",-0.00275392604888268,3.87761940543024e-05,0.00275392604888268
"PDCD2_KIR2DL4","PDCD2","KIR2DL4",0.00321368288553941,0.000776438480979824,0.00321368288553941
"PVR_KIR2DL4","PVR","KIR2DL4",0.913725817843464,0.0075067980686107,0.913725817843464
"ST6GAL1_KIR2DL4","ST6GAL1","KIR2DL4",-0.00540642707671382,0.000924769021557333,0.00540642707671382
"LMAN1_KIR2DL4","LMAN1","KIR2DL4",0.0049355016530364,0.0011123798448606,0.0049355016530364
"PLXNA2_KIR2DL4","PLXNA2","KIR2DL4",4.78513320128546e-05,4.13986647441286e-07,4.78513320128546e-05
"ICAM3_KIR2DL4","ICAM3","KIR2DL4",-0.00300840041193983,0.00219667964628973,0.00300840041193983
"GPC4_KIR2DL4","GPC4","KIR2DL4",8.28767723967981e-05,7.17009866017691e-07,8.28767723967981e-05
"FAP_KIR2DL4","FAP","KIR2DL4",0.684513420561825,0.00549006139971111,0.684513420561825
"CEACAM1_KIR2DL4","CEACAM1","KIR2DL4",-0.873744856308007,0.0114391197234966,0.873744856308007
"HSP90AA1_KIR2DL4","HSP90AA1","KIR2DL4",0.00268255201131072,0.0038432026374367,0.00268255201131072
"ITGAE_KIR2DL4","ITGAE","KIR2DL4",0.0127340136102409,0.00331736561420459,0.0127340136102409
"GSTP1_KIR2DL4","GSTP1","KIR2DL4",0.00333825444532518,0.00252618216798655,0.00333825444532518
"GNAS_KIR2DL4","GNAS","KIR2DL4",0.00458630129632101,0.00435269565508469,0.00458630129632101
"ATRN_KIR2DL4","ATRN","KIR2DL4",0.901033282481327,0.0180857330451151,0.901033282481327
"ICAM1_KIR2DL4","ICAM1","KIR2DL4",0.0076534853796935,0.000373236407023772,0.0076534853796935
"DLL3_KIR2DL4","DLL3","KIR2DL4",-0.868653648871076,0.00655904429395896,0.868653648871076
"IL11_KIR2DL4","IL11","KIR2DL4",0.000194150286272447,1.0805763337601e-06,0.000194150286272447
"CRISP3_KIR2DL4","CRISP3","KIR2DL4",-0.897311863455744,0.00629606131424651,0.897311863455744
"BMP7_KIR2DL4","BMP7","KIR2DL4",-0.607102813703565,0.00525456305908654,0.607102813703565
"TIMP1_KIR2DL4","TIMP1","KIR2DL4",0.00062387935232914,0.000220457088540338,0.00062387935232914
"FLT1_KIR2DL4","FLT1","KIR2DL4",0.0129876919095018,0.000339681911351309,0.0129876919095018
"MGRN1_KIR2DL4","MGRN1","KIR2DL4",-0.00043009234717598,5.53175127428776e-05,0.00043009234717598
"IL7_KIR2DL4","IL7","KIR2DL4",-0.00456095201594013,7.5070796157113e-05,0.00456095201594013
"TNFRSF10A_KIR2DL4","TNFRSF10A","KIR2DL4",-0.00667018645157843,0.000213219663284155,0.00667018645157843
"SLC1A5_KIR2DL4","SLC1A5","KIR2DL4",-0.00342451106095043,0.000812893971532019,0.00342451106095043
"TGFB1_KIR2DL4","TGFB1","KIR2DL4",-0.00466432036057296,0.00235760576768034,0.00466432036057296
"LSR_KIR2DL4","LSR","KIR2DL4",-0.00102192134348045,0.000107726884537289,0.00102192134348045
"PDAP1_KIR2DL4","PDAP1","KIR2DL4",0.00228095254675508,0.000939624395396944,0.00228095254675508
"TGFBR1_KIR2DL4","TGFBR1","KIR2DL4",0.61239574512828,0.0369213610598659,0.61239574512828
"CSF3_KIR2DL4","CSF3","KIR2DL4",-0.0166000107370052,0.000219856579315723,0.0166000107370052
"CCL2_KIR2DL4","CCL2","KIR2DL4",-0.0187612578719731,0.000181565123433391,0.0187612578719731
"AREG_KIR2DL4","AREG","KIR2DL4",0.00547550530040305,0.00263946025984176,0.00547550530040305
"MS4A4A_KIR2DL4","MS4A4A","KIR2DL4",0.0734217084918305,0.000462630302337197,0.0734217084918305
"NECTIN1_KIR2DL4","NECTIN1","KIR2DL4",-0.531319590000778,0.00357281070140366,0.531319590000778
"MDK_KIR2DL4","MDK","KIR2DL4",-0.00271376792676105,0.000171174671033879,0.00271376792676105
"CD81_KIR2DL4","CD81","KIR2DL4",-0.00358710209177268,0.000738580055372168,0.00358710209177268
"IFNG_KIR2DL4","IFNG","KIR2DL4",-0.000503051377631491,0.000118510971077474,0.000503051377631491
"PLXNA1_KIR2DL4","PLXNA1","KIR2DL4",-0.0053148676931106,3.29007438570105e-05,0.0053148676931106
"CCL20_KIR2DL4","CCL20","KIR2DL4",0.0374359654656045,0.00230179944840553,0.0374359654656045
"ITGB6_KIR2DL4","ITGB6","KIR2DL4",-0.000414490723897022,2.69362104376116e-06,0.000414490723897022
"RTN4_KIR2DL4","RTN4","KIR2DL4",0.000427368126966729,0.000191835160890374,0.000427368126966729
"EFEMP1_KIR2DL4","EFEMP1","KIR2DL4",0.000353841078200397,3.06126236259925e-06,0.000353841078200397
"IL1R1_KIR2DL4","IL1R1","KIR2DL4",-0.000860926477270815,1.96433402777735e-05,0.000860926477270815
"IL18R1_KIR2DL4","IL18R1","KIR2DL4",-0.0088155246639571,0.000578637597497895,0.0088155246639571
"SDC1_KIR2DL4","SDC1","KIR2DL4",-0.00720304354939397,5.75864449858865e-05,0.00720304354939397
"OPRD1_KIR2DL4","OPRD1","KIR2DL4",0.000901842174267366,7.23312174874973e-06,0.000901842174267366
"CD2_KIR2DL4","CD2","KIR2DL4",-0.00232176249276998,0.00308033184523867,0.00232176249276998
"ADGRL2_KIR2DL4","ADGRL2","KIR2DL4",0.00100193666233804,6.31320450778866e-06,0.00100193666233804
"CD160_KIR2DL4","CD160","KIR2DL4",0.902862442157073,0.0690804437045906,0.902862442157073
"MPL_KIR2DL4","MPL","KIR2DL4",0.00124537212456135,4.62512642990114e-06,0.00124537212456135
"TSPAN1_KIR2DL4","TSPAN1","KIR2DL4",7.56270555411187e-05,4.76526197612968e-07,7.56270555411187e-05
"F3_KIR2DL4","F3","KIR2DL4",-0.00719275931890378,5.43112056569258e-05,0.00719275931890378
"TEK_KIR2DL4","TEK","KIR2DL4",-0.00916261660129551,5.95444372340084e-05,0.00916261660129551
"TNFRSF10B_KIR2DL4","TNFRSF10B","KIR2DL4",0.00611671037603431,0.000139727370826238,0.00611671037603431
"ADGRB2_KIR2DL4","ADGRB2","KIR2DL4",-0.592681450732364,0.00327877706732088,0.592681450732364
"RECK_KIR2DL4","RECK","KIR2DL4",-0.00655726898004319,0.000159738021731391,0.00655726898004319
"SFTPA1_KIR2DL4","SFTPA1","KIR2DL4",-0.0560167680401917,0.00263680778898676,0.0560167680401917
"ADGRE5_KIR2DL4","ADGRE5","KIR2DL4",7.86631140913391e-05,6.67893164185147e-05,7.86631140913391e-05
"PI3_KIR2DL4","PI3","KIR2DL4",0.000148978746884731,1.28889227046481e-06,0.000148978746884731
"IL1B_KIR2DL4","IL1B","KIR2DL4",0.00561981325293212,0.00018713136525614,0.00561981325293212
"VASP_KIR2DL4","VASP","KIR2DL4",-0.000104036774875701,4.02226953044477e-05,0.000104036774875701
"CANX_KIR2DL4","CANX","KIR2DL4",-0.000775025664165025,0.000308769202373922,0.000775025664165025
"SMO_KIR2DL4","SMO","KIR2DL4",-0.850823485539763,0.0064355711893636,0.850823485539763
"CD68_KIR2DL4","CD68","KIR2DL4",-0.00572760003002954,0.000383903283724986,0.00572760003002954
"GDF15_KIR2DL4","GDF15","KIR2DL4",0.00480178955994226,3.94495415260608e-05,0.00480178955994226
"KREMEN2_KIR2DL4","KREMEN2","KIR2DL4",0.216761852295999,0.00100470035821766,0.216761852295999
"ALOX5AP_KIR2DL4","ALOX5AP","KIR2DL4",-0.00207005816278069,0.00221222657579386,0.00207005816278069
"KLRC1_KIR2DL4","KLRC1","KIR2DL4",0.00645111803208229,0.0010689339398547,0.00645111803208229
"DSC3_KIR2DL4","DSC3","KIR2DL4",0.000381219633895859,1.41579289399143e-06,0.000381219633895859
"C5AR2_KIR2DL4","C5AR2","KIR2DL4",-0.0173702851716193,0.000231839473049086,0.0173702851716193
"KLB_KIR2DL4","KLB","KIR2DL4",3.99333759132117e-06,3.26466588383145e-08,3.99333759132117e-06
"LAMC1_KIR2DL4","LAMC1","KIR2DL4",0.00089214184263672,1.19482147020406e-05,0.00089214184263672
"GPNMB_KIR2DL4","GPNMB","KIR2DL4",0.00293266904053207,0.000147536050505634,0.00293266904053207
"IL6_KIR2DL4","IL6","KIR2DL4",-0.00136189577080758,8.85045405399234e-06,0.00136189577080758
"IL10_KIR2DL4","IL10","KIR2DL4",0.00110527817242015,2.38415498727358e-05,0.00110527817242015
"GABBR2_KIR2DL4","GABBR2","KIR2DL4",-0.840176406233101,0.00515205905589668,0.840176406233101
"TLR2_KIR2DL4","TLR2","KIR2DL4",0.985803708014069,0.00984888218663039,0.985803708014069
"ITGA11_KIR2DL4","ITGA11","KIR2DL4",0.000314314685023619,2.7192990711217e-06,0.000314314685023619
"ADAM10_KIR2DL4","ADAM10","KIR2DL4",0.0070208100755154,0.00174950249088139,0.0070208100755154
"STRA6_KIR2DL4","STRA6","KIR2DL4",-0.0254775480597919,0.00037575544256033,0.0254775480597919
"ACTR2_KIR2DL4","ACTR2","KIR2DL4",0.000499462271988107,0.000361422080210767,0.000499462271988107
"ITGAX_KIR2DL4","ITGAX","KIR2DL4",0.0344480394279701,0.00254932235798413,0.0344480394279701
"COL6A1_KIR2DL4","COL6A1","KIR2DL4",-0.00413019876908089,0.000133958112937404,0.00413019876908089
"XCL1_KIR2DL4","XCL1","KIR2DL4",-0.000691716431513941,0.000144801283159313,0.000691716431513941
"CALM2_KIR2DL4","CALM2","KIR2DL4",0.000981233100435389,0.00124904002187972,0.000981233100435389
"OSMR_KIR2DL4","OSMR","KIR2DL4",-0.720856983099493,0.0140880674717865,0.720856983099493
"EPHA1_KIR2DL4","EPHA1","KIR2DL4",-0.00698986908201527,0.00029665150141515,0.00698986908201527
"SLC16A2_KIR2DL4","SLC16A2","KIR2DL4",-0.000753945243571945,1.07352085071235e-05,0.000753945243571945
"IL2RG_KIR2DL4","IL2RG","KIR2DL4",0.00124676045671858,0.00163000248507564,0.00124676045671858
"ADM_KIR2DL4","ADM","KIR2DL4",-0.011292926881476,0.000454245057421489,0.011292926881476
"KLRF1_KIR2DL4","KLRF1","KIR2DL4",-0.0104527432412029,0.00307194761895167,0.0104527432412029
"ADAM17_KIR2DL4","ADAM17","KIR2DL4",-0.000556689528496738,6.27763366310226e-05,0.000556689528496738
"TNFRSF14_KIR2DL4","TNFRSF14","KIR2DL4",0.00494868602416119,0.0016362410007762,0.00494868602416119
"F11R_KIR2DL4","F11R","KIR2DL4",0.00796622335440773,0.00059087622540076,0.00796622335440773
"IFNAR2_KIR2DL4","IFNAR2","KIR2DL4",0.00606295512565771,0.00151428988555301,0.00606295512565771
"ACE_KIR2DL4","ACE","KIR2DL4",-0.59271974459881,0.00837637462983657,0.59271974459881
"IL6R_KIR2DL4","IL6R","KIR2DL4",0.000532154385595602,5.58140866120112e-05,0.000532154385595602
"CCR5_KIR2DL4","CCR5","KIR2DL4",-0.00135225314925504,0.000156095366060413,0.00135225314925504
"SCGB3A1_KIR2DL4","SCGB3A1","KIR2DL4",0.00544816837429468,0.000597359189676823,0.00544816837429468
"ITGA5_KIR2DL4","ITGA5","KIR2DL4",-0.0021909118803095,0.000180753335009531,0.0021909118803095
"ARPC5_KIR2DL4","ARPC5","KIR2DL4",-0.000841289071783528,0.000638399185579572,0.000841289071783528
"S100A12_KIR2DL4","S100A12","KIR2DL4",-0.00112608027523613,2.76497154180557e-05,0.00112608027523613
"TGFBR2_KIR2DL4","TGFBR2","KIR2DL4",-0.00184751997829889,0.000537257570817809,0.00184751997829889
"RYK_KIR2DL4","RYK","KIR2DL4",-0.00681618720654356,0.000298940192066922,0.00681618720654356
"SPINK1_KIR2DL4","SPINK1","KIR2DL4",-0.00943526487760312,0.000168020351888065,0.00943526487760312
"SYTL3_KIR2DL4","SYTL3","KIR2DL4",0.00276807380326556,0.00138597949754313,0.00276807380326556
"PIGA_KIR2DL4","PIGA","KIR2DL4",-0.012577367981828,0.000285064643042182,0.012577367981828
"LIPC_KIR2DL4","LIPC","KIR2DL4",1.15109148281593,0.00880314165239107,1.15109148281593
"GALR1_KIR2DL4","GALR1","KIR2DL4",0.0141743710219091,0.000113683917473373,0.0141743710219091
"SMAD3_KIR2DL4","SMAD3","KIR2DL4",-0.0110727619810648,0.000888683092651963,0.0110727619810648
"KIR3DL1_KIR2DL4","KIR3DL1","KIR2DL4",0.00236727540046937,9.4203145487444e-05,0.00236727540046937
"GDNF_KIR2DL4","GDNF","KIR2DL4",0.0155504255578634,5.77519625061602e-05,0.0155504255578634
"IL7R_KIR2DL4","IL7R","KIR2DL4",0.000401165316264561,0.000497121511979796,0.000401165316264561
"COL4A3_KIR2DL4","COL4A3","KIR2DL4",1.03981970505238,0.0097288589321408,1.03981970505238
"ITGAM_KIR2DL4","ITGAM","KIR2DL4",-0.00381214963976397,0.000231040470327181,0.00381214963976397
"ADORA2B_KIR2DL4","ADORA2B","KIR2DL4",-0.00074679272515665,4.8531281493997e-06,0.00074679272515665
"CD14_KIR2DL4","CD14","KIR2DL4",0.00610100372102787,0.000182820258884759,0.00610100372102787
"PDGFD_KIR2DL4","PDGFD","KIR2DL4",-0.00944849181832006,0.000397398128988308,0.00944849181832006
"PTGER4_KIR2DL4","PTGER4","KIR2DL4",0.000921571695180656,0.00049207613315392,0.000921571695180656
"CLEC12A_KIR2DL4","CLEC12A","KIR2DL4",0.00353766419547937,2.50879072353656e-05,0.00353766419547937
"C1QA_KIR2DL4","C1QA","KIR2DL4",0.00399785208068629,0.000611138423034174,0.00399785208068629
"LEP_KIR2DL4","LEP","KIR2DL4",0.00357060275485585,1.65498948678381e-05,0.00357060275485585
"CD151_KIR2DL4","CD151","KIR2DL4",-0.00402286649461454,0.000446566239622856,0.00402286649461454
"PTPN11_KIR2DL4","PTPN11","KIR2DL4",-0.00274357182050318,0.000379632757443353,0.00274357182050318
"FZD2_KIR2DL4","FZD2","KIR2DL4",0.000234680459282432,8.71568243259682e-07,0.000234680459282432
"CXCR2_KIR2DL4","CXCR2","KIR2DL4",0.0716369210671595,0.00290350027746606,0.0716369210671595
"F2R_KIR2DL4","F2R","KIR2DL4",-0.00180117108711258,0.000337557983870833,0.00180117108711258
"IZUMO1_KIR2DL4","IZUMO1","KIR2DL4",-0.012572319109482,0.000108815248535462,0.012572319109482
"CSF1R_KIR2DL4","CSF1R","KIR2DL4",0.00607267939721833,6.67918197757039e-05,0.00607267939721833
"EPGN_KIR2DL4","EPGN","KIR2DL4",0.00131439015631623,1.03367556959859e-05,0.00131439015631623
"CCR4_KIR2DL4","CCR4","KIR2DL4",-0.0109571366807253,0.000296936961702665,0.0109571366807253
"PROS1_KIR2DL4","PROS1","KIR2DL4",0.0385115568217195,0.000469965351073497,0.0385115568217195
"SIGIRR_KIR2DL4","SIGIRR","KIR2DL4",-0.00392333520874218,0.00149703481575475,0.00392333520874218
